listingId,item_name,restaurant,food_category,item_description
1975,BBQ Chicken Breasts,Golden Corral,Entrees,BBQ Chicken Breasts; Baked Bone In; Chicken & Turkey
1976,BBQ Chicken Legs,Golden Corral,Entrees,BBQ Chicken Legs; Chicken & Turkey
1977,BBQ Chicken Thighs,Golden Corral,Entrees,BBQ Chicken Thighs; Baked Bone In; Chicken & Turkey
1978,BBQ Pork,Golden Corral,Entrees,BBQ Pork; Pork
1979,Beef Liver & Onions,Golden Corral,Entrees,Beef Liver & Onions; Beef
1980,Boneless BBQ Beef Ribs,Golden Corral,Entrees,Boneless BBQ Beef Ribs; Beef
1981,Breaded Flounder,Golden Corral,Entrees,Breaded Flounder; Fish & Seafood
1982,Buttered Noodles,Golden Corral,Entrees,Buttered Noodles; Sides
1983,Butterfly Shrimp,Golden Corral,Entrees,Butterfly Shrimp; Fish & Seafood
1984,Chicken Cacciatore,Golden Corral,Entrees,Chicken Cacciatore; Chicken & Turkey
1985,Chicken Gizzards,Golden Corral,Entrees,Chicken Gizzards; Chicken & Turkey
1986,Chicken Lemonata,Golden Corral,Entrees,Chicken Lemonata; Chicken & Turkey
1987,Chicken Stuffed Burritos,Golden Corral,Entrees,Chicken Stuffed Burritos; Chicken & Turkey
1988,Chorizo & Eggs,Golden Corral,Entrees,Chorizo & Eggs; Breakfast
1989,Country Style Steak,Golden Corral,Entrees,Country Style Steak; Beef
1990,Eggs & Sausage Casserole,Golden Corral,Entrees,Eggs & Sausage Casserole; Breakfast
1991,Eggs Benedict,Golden Corral,Entrees,Eggs Benedict; Breakfast
1992,Fatback,Golden Corral,Entrees,Fatback; Pork
1993,Fried Catfish,Golden Corral,Entrees,Fried Catfish; Fish & Seafood
1994,Garlic Herb Butter Sirloin,Golden Corral,Entrees,Garlic Herb Butter Sirloin; Beef
1995,Golden Roast Chicken Dark Meat,Golden Corral,Entrees,Golden Roast Chicken Dark Meat; Chicken & Turkey
1996,Golden Roast Chicken White Meat,Golden Corral,Entrees,Golden Roast Chicken White Meat; Chicken & Turkey
1997,Grilled BBQ Chicken,Golden Corral,Entrees,Grilled BBQ Chicken; Chicken & Turkey
1998,Grilled Cajun Sausage w/ Apples,Golden Corral,Entrees,Grilled Cajun Sausage w/ Apples; Pork
1999,Grilled Chicken & Avocado Sandwich,Golden Corral,Entrees,Grilled Chicken & Avocado Sandwich; Chicken & Turkey
2000,Grilled Hickory Bourbon Chicken,Golden Corral,Entrees,Grilled Hickory Bourbon Chicken; Chicken & Turkey
2001,Grilled Honey Teriyaki Chicken Breast,Golden Corral,Entrees,Grilled Honey Teriyaki Chicken Breast; Chicken & Turkey
2002,Grilled Mandarin Orange Chicken,Golden Corral,Entrees,Grilled Mandarin Orange Chicken; Chicken & Turkey
2003,Grilled Sweet Buffalo Chicken,Golden Corral,Entrees,Grilled Sweet Buffalo Chicken; Chicken & Turkey
2004,Grilled Teriyaki Chicken,Golden Corral,Entrees,Grilled Teriyaki Chicken; Chicken & Turkey
2005,Grilled Turkey & Cheese Sandwich,Golden Corral,Entrees,Grilled Turkey & Cheese Sandwich; Chicken & Turkey
2006,Hickory Bourbon Chicken Legs,Golden Corral,Entrees,Hickory Bourbon Chicken Legs; Chicken & Turkey
2007,Honey Chipotle Grilled Shrimp Skewer,Golden Corral,Entrees,Honey Chipotle Grilled Shrimp Skewer; Fish & Seafood
2008,Honey Teriyaki Carved Sirloin,Golden Corral,Entrees,Honey Teriyaki Carved Sirloin; Beef
2009,Honey Teriyaki Chicken Breasts,Golden Corral,Entrees,Honey Teriyaki Chicken Breasts; Baked Bone In; Chicken & Turkey
2010,Honey Teriyaki Chicken Thighs,Golden Corral,Entrees,Honey Teriyaki Chicken Thighs; Baked Bone In; Chicken & Turkey
2011,Honey Teriyaki Pineapple Chicken Legs,Golden Corral,Entrees,Honey Teriyaki Pineapple Chicken Legs; Chicken & Turkey
2012,Hot Buffalo Chicken Legs,Golden Corral,Entrees,Hot Buffalo Chicken Legs; Chicken & Turkey
2013,Hot Buffalo Chicken Wings,Golden Corral,Entrees,Hot Buffalo Chicken Wings; Chicken & Turkey
2014,Made-to-Order Eggs,Golden Corral,Entrees,Made-to-Order Eggs; Breakfast
2015,Mandarin Orange Chicken Breasts,Golden Corral,Entrees,Mandarin Orange Chicken Breasts; Baked Bone In; Chicken & Turkey
2016,Mandarin Orange Chicken Thighs,Golden Corral,Entrees,Mandarin Orange Chicken Thighs; Baked Bone In; Chicken & Turkey
2017,Mandarin Orange Shrimp,Golden Corral,Entrees,Mandarin Orange Shrimp; Fish & Seafood
2018,Menudo,Golden Corral,Entrees,Menudo; Beef
2019,Mild Buffalo Chicken Legs,Golden Corral,Entrees,Mild Buffalo Chicken Legs; Chicken & Turkey
2020,Mild Buffalo Chicken Wings,Golden Corral,Entrees,Mild Buffalo Chicken Wings; Chicken & Turkey
2021,Mini Bacon Steakburger,Golden Corral,Entrees,Mini Bacon Steakburger; Beef
2022,Mini Steakburger,Golden Corral,Burgers,Mini Steakburger; Beef
2023,Oatmeal,Golden Corral,Entrees,Oatmeal; Breakfast
2024,Omelets,Golden Corral,Entrees,Omelet; Breakfast
2025,Peach-Topped Waffles,Golden Corral,Entrees,Peach-Topped Waffles; Breakfast
2026,Pork Enchiladas,Golden Corral,Entrees,Pork Enchiladas; Pork
2027,Pork Liver Mush,Golden Corral,Entrees,Pork Liver Mush; Pork
2028,Pork Machaca,Golden Corral,Entrees,Pork Machaca; Pork
2029,Pork Pot Roast,Golden Corral,Entrees,Pork Pot Roast; Pork
2030,Pork Quesadilla,Golden Corral,Entrees,Pork Quesadillas; Pork
2031,Portobello Mushroom Carved Sirloin,Golden Corral,Entrees,Portobello Mushroom Carved Sirloin; Beef
2032,Prime Rib,Golden Corral,Entrees,Prime Rib; Beef
2033,Pulled BBQ Chicken,Golden Corral,Entrees,Pulled BBQ Chicken; Chicken & Turkey
2034,Roast Beef Stacker,Golden Corral,Entrees,Roast Beef Stacker; Beef
2035,San Francisco Chicken,Golden Corral,Entrees,San Francisco Chicken; Chicken & Turkey
2036,Sausage & Egg Skillet,Golden Corral,Entrees,Sausage & Egg Skillet; Pork
2037,Sausage Crumbles,Golden Corral,Entrees,Sausage Crumbles; Pork
2038,Sausage Skillet,Golden Corral,Entrees,Sausage Skillet; Pork
2039,Shepherds Pie,Golden Corral,Entrees,Shepherds Pie; Beef
2040,Smoked BBQ Pork,Golden Corral,Entrees,Smoked BBQ Pork; Pork
2041,Smoked BBQ Sausage,Golden Corral,Entrees,Smoked BBQ Sausage; Pork
2042,Smoked BBQ Turkey Breast,Golden Corral,Entrees,Smoked BBQ Turkey Breast; Chicken & Turkey
2043,Smoked Beef Short Ribs,Golden Corral,Entrees,Smoked Beef Short Ribs; Beef
2044,Smoked Chicken Dark Meat,Golden Corral,Entrees,Smoked Chicken Dark Meat; Chicken & Turkey
2045,Smoked Chicken White Meat,Golden Corral,Entrees,Smoked Chicken White Meat; Chicken & Turkey
2046,Smoked Pork Spare Ribs,Golden Corral,Entrees,Smoked Pork Spare Ribs; Pork
2047,Smoked Sausage,Golden Corral,Entrees,Smoked Sausage; Pork
2048,Smoked Sausage w/ Onions & Peppers,Golden Corral,Entrees,Smoked Sausage w/ Onions & Peppers; Pork
2049,Smoked Texas BBQ Beef,Golden Corral,Entrees,Smoked Texas BBQ Beef; Beef
2050,Smokehouse Boneless Beef Ribs,Golden Corral,Entrees,Smokehouse Boneless Beef Ribs; Beef
2051,Smokey Garlic Grilled Shrimp Skewer,Golden Corral,Entrees,Smokey Garlic Grilled Shrimp Skewer; Fish & Seafood
2052,Spicy Garlic Chicken Legs,Golden Corral,Entrees,Spicy Garlic Chicken Legs; Chicken & Turkey
2053,Spicy Garlic Chicken Wings,Golden Corral,Entrees,Spicy Garlic Chicken Wings; Chicken & Turkey
2054,Spicy Pagoda Pork,Golden Corral,Entrees,Spicy Pagoda Pork; Pork
2055,Spicy Ranch Chicken Breast,Golden Corral,Entrees,Spicy Ranch Chicken Breast; Chicken & Turkey
2056,Stromboli,Golden Corral,Entrees,Stromboli; Bread
2057,Sweet Buffalo Chicken Thighs,Golden Corral,Entrees,Sweet Buffalo Chicken Thighs; Chicken & Turkey
2058,Tempura Battered Chicken Tenders,Golden Corral,Entrees,Tempura Battered Chicken Tenders; Chicken & Turkey
2059,Tempura Battered Fish,Golden Corral,Entrees,Tempura Battered Fish; Fish & Seafood
2060,Teriyaki Chicken Breast,Golden Corral,Entrees,Teriyaki Chicken Breast; Baked Bone In; Chicken & Turkey
2061,Teriyaki Chicken Thighs,Golden Corral,Entrees,Teriyaki Chicken Thighs; Baked Bone In; Chicken & Turkey
2062,Teriyaki Honey Pineapple Chicken Wings,Golden Corral,Entrees,Teriyaki Honey Pineapple Chicken Wings; Chicken & Turkey
2063,Turkey Stacker,Golden Corral,Entrees,Turkey Stacker; Chicken & Turkey
2064,Turkey w/ Stuffing,Golden Corral,Entrees,Turkey w/ Stuffing; Chicken & Turkey
2065,Chicken Fried Chicken,Golden Corral,Entrees,Chicken Fried Chicken; Chicken & Turkey
2066,Basil Parmesan Flatbread,Golden Corral,Pizza,Basil Parmesan Flatbread; Bread
2067,Margarita Pizza,Golden Corral,Pizza,Margarita Pizza; Bread; also called: fresh tomato pizza
2068,6 oz Cheeseburger,Golden Corral,Burgers,6 oz Cheeseburger; Beef
2069,Bacon Wrapped Sirloin Filet,Golden Corral,Entrees,Bacon Wrapped Sirloin Filet; Beef
2070,Buffalo Meatballs,Golden Corral,Entrees,Buffalo Meatballs; Beef
2071,Chicken Fried Steak; Made from Scratch,Golden Corral,Entrees,Chicken Fried Steak; Made from Scratch; Beef
2072,Chuck Tips,Golden Corral,Entrees,Chuck Tips; Beef
2073,Garlic Parmesan Sirloin,Golden Corral,Entrees,Garlic Parmesan Sirloin; Beef
2074,Lasagna,Golden Corral,Entrees,Lasagna; Beef
2075,Lemon Rosemary Sirloin,Golden Corral,Entrees,Lemon Rosemary Sirloin; Beef
2076,Ribeye,Golden Corral,Entrees,Ribeye; Beef
2077,Roast Beef (Beef Flat),Golden Corral,Entrees,Roast Beef (Beef Flat); Beef
2078,Roast Beef (Inside Round),Golden Corral,Entrees,Roast Beef (Inside Round); Beef
2079,Sirloin Steak,Golden Corral,Entrees,Sirloin Steak; Beef
2080,Sirloin Tips,Golden Corral,Entrees,Sirloin Tips; Beef
2081,Smoked Brisket,Golden Corral,Entrees,Smoked Brisket; Beef
2082,Steak Fajitas,Golden Corral,Entrees,Steak Fajitas; Beef
2083,Taquitos,Golden Corral,Entrees,Taquitos; Beef
2084,Teriyaki Sirloin,Golden Corral,Entrees,Teriyaki Sirloin; Beef
2085,Apple Topped Waffle,Golden Corral,Entrees,Apple Topped Waffle; Breakfast
2086,Berry Berry Waffle,Golden Corral,Entrees,Berry Berry Waffle; Breakfast
2087,Crabmeat; Surimi,Golden Corral,Entrees,Crabmeat; Surimi; Breakfast
2088,Egg & Sausage Breakfast Skillet,Golden Corral,Entrees,Egg & Sausage Breakfast Skillet; Breakfast
2089,Chicken Fajitas,Golden Corral,Entrees,Chicken Fajitas; Chicken/Turkey
2090,Fried Chicken,Golden Corral,Entrees,Fried Chicken; Chicken/Turkey
2091,Lemon Herb Chicken,Golden Corral,Entrees,Lemon Herb Chicken; Chicken/Turkey
2093,Nashville Hot Fried Chicken Thighs,Golden Corral,Entrees,Nashville Hot Fried Chicken Thighs; Chicken/Turkey
2094,Pulled Chicken in Poultry Gravy,Golden Corral,Entrees,Pulled Chicken in Poultry Gravy; Chicken/Turkey
2095,Smothered Grilled Chicken,Golden Corral,Entrees,Smothered Grilled Chicken; Chicken/Turkey
2096,Shrimp Fajitas,Golden Corral,Entrees,Shrimp Fajitas; Fish/Seafood
2097,BBQ Pork Loin,Golden Corral,Entrees,BBQ Pork Loin; Pork
2098,Cajun Double Smoked Sausage,Golden Corral,Entrees,Cajun Double Smoked Sausage; Pork
2099,Country Rope Sausage,Golden Corral,Entrees,Country Rope Sausage; Pork
2100,Grilled BBQ Pork,Golden Corral,Entrees,Grilled BBQ Pork; Pork
2101,Grilled BBQ Pork Loin,Golden Corral,Entrees,Grilled BBQ Pork Loin; Pork
2102,Grilled BBQ Pork Steaks,Golden Corral,Entrees,Grilled BBQ Pork Steaks; Pork
2103,Grilled Hickory Bourbon Pork,Golden Corral,Entrees,Grilled Hickory Bourbon Pork; Pork
2104,Grilled Hickory Bourbon Pork Loin,Golden Corral,Entrees,Grilled Hickory Bourbon Pork Loin; Pork
2105,Grilled Hickory Bourbon Pork Steaks,Golden Corral,Entrees,Grilled Hickory Bourbon Pork Steaks; Pork
2106,Grilled Teriyaki Pineapple Pork,Golden Corral,Entrees,Grilled Teriyaki Pineapple Pork; Pork
2107,Grilled Teriyaki Pineapple Pork Loin,Golden Corral,Entrees,Grilled Teriyaki Pineapple Pork Loin; Pork
2108,Grilled Teriyaki Pineapple Pork Steaks,Golden Corral,Entrees,Grilled Teriyaki Pineapple Pork Steaks; Pork
2109,Grilled Teriyaki Pork,Golden Corral,Entrees,Grilled Teriyaki Pork; Pork
2110,Grilled Teriyaki Pork Loin,Golden Corral,Entrees,Grilled Teriyaki Pork Loin; Pork
2111,Grilled Teriyaki Pork Steaks,Golden Corral,Entrees,Grilled Teriyaki Pork Steaks; Pork
2112,Pork Loin,Golden Corral,Entrees,Pork Loin; Pork
2113,Pork Loin w/ Poultry Gravy,Golden Corral,Entrees,Pork Loin w/ Poultry Gravy; Pork
2114,Smoked Pitt Ham,Golden Corral,Entrees,Smoked Pitt Ham; Pork
2115,Smokehouse Baby Back Ribs,Golden Corral,Entrees,Smokehouse Baby Back Ribs; Pork
2116,Meatloaf,Golden Corral,Entrees,Meatloaf; Ground Beef & Pork Mix; Yeast Rolls; Bundled Meals
2117,Pot Roast,Golden Corral,Entrees,Pot Roast; Slow Cooked Overnight; Bed of Potatoes; Carrots; Onions; Celery & Gravy; Yeast Rolls; Bundled Meals
2118,Popcorn Shrimp (1/4 Cup),Golden Corral,Entrees,Popcorn Shrimp (1/4 Cup); Fish/seafood
2119,Salmon Lemonata,Golden Corral,Entrees,Salmon Lemonata; Fish/seafood
2120,French Toast,Golden Corral,Entrees,French Toast; Breakfast
2121,Hand-breaded Chicken Tenders,Golden Corral,Entrees,Hand-breaded Chicken Tenders; Chicken/turkey
2122,Bourbon Street Chicken Bowl,Golden Corral,Entrees,Bourbon Street Chicken Bowl; Chicken/turkey
2123,Bourbon Street Chicken Burrito,Golden Corral,Entrees,Bourbon Street Chicken Burrito; Chicken/turkey
2124,Bourbon Street Chicken w/ Rice,Golden Corral,Entrees,Bourbon Street Chicken w/ Rice; Chicken/turkey
2125,Sweet Potato Casserole (8oz Side),Golden Corral,Entrees,Sweet Potato Casserole (8oz Side); Sides
2126,Turkey Sausage; 4 Ea,Golden Corral,Entrees,Turkey Sausage; 4 Ea; To-go Breakfast
2127,Blueberry Pancakes; 6 Ea,Golden Corral,Entrees,Blueberry Pancakes; 6 Ea; Breakfast
2128,Chocolate Chip Pancakes; 6 Ea,Golden Corral,Entrees,Chocolate Chip Pancakes; 6 Ea; Breakfast
2129,Grilled Chicken Breast,Golden Corral,Entrees,Grilled Chicken Breast; Chicken/turkey
2130,Fried Breaded Fish; 3 Pc,Golden Corral,Entrees,Fried Breaded Fish; 3 Pc; Fish/seafood
2131,Double Smoked Cajun Sausage (w/onions & Peppers),Golden Corral,Entrees,Double Smoked Cajun Sausage (w/onions & Peppers); Pork
2132,Buffalo Fried Chicken,Golden Corral,Entrees,Buffalo Fried Chicken; Chicken/turkey
2133,Honey Dipped Fried Chicken,Golden Corral,Entrees,Honey Dipped Fried Chicken; Chicken/turkey
2134,Ranch Fried Chicken; Homeward,Golden Corral,Entrees,Ranch Fried Chicken; Homeward; Chicken/turkey
2135,4 oz Cheeseburger,Golden Corral,Burgers,4 oz Cheeseburger; Beef
2136,8 oz Cheeseburger,Golden Corral,Burgers,8 oz Cheeseburger; Beef
2137,Sirloin Steak; 8 oz,Golden Corral,Entrees,Sirloin Steak; 8 Oz; Beef
2138,Braised Beef & Vegetable Bowl,Golden Corral,Entrees,Braised Beef & Vegetable Bowl; Beef
2139,Braised Beef w/ Vegetables & Gravy (pot Roast),Golden Corral,Entrees,Braised Beef w/ Vegetables & Gravy (pot Roast); Beef
2140,Meatloaf (all Beef),Golden Corral,Entrees,Meatloaf (all Beef); Beef
2141,Meatloaf; Homeward All Beef,Golden Corral,Entrees,Meatloaf; Homeward All Beef; Beef
2142,Philly Cheese Braised Beef Sandwich,Golden Corral,Entrees,Philly Cheese Braised Beef Sandwich; Beef
2143,Picadillo,Golden Corral,Entrees,Picadillo; Beef
2144,Ropa Vieja,Golden Corral,Entrees,Ropa Vieja; Beef
2145,Sirloin Steak; 12 oz,Golden Corral,Entrees,Sirloin Steak; 12 Oz; Beef
2146,Slow-smoked Sirloin,Golden Corral,Entrees,Slow-smoked Sirloin; Beef
2147,Cheese Pizza (whole Pie),Golden Corral,Pizza,Cheese Pizza (whole Pie); Bread
2148,French Toast; 3 Slices,Golden Corral,Entrees,French Toast; 3 Slices; Breakfast
2149,Pancakes; 3 Ea,Golden Corral,Entrees,Pancakes; 3 Ea; Breakfast
2150,Pancakes; 6 Ea,Golden Corral,Entrees,Pancakes; 6 Ea; Breakfast
2151,Steak & Eggs,Golden Corral,Entrees,Steak & Eggs; Breakfast
2152,Arroz Imperial,Golden Corral,Entrees,Arroz Imperial; Chicken/turkey
2153,Chicken & Waffle Bowl,Golden Corral,Entrees,Chicken & Waffle Bowl; Chicken/turkey
2154,Chicken & Waffles,Golden Corral,Entrees,Chicken & Waffles; Chicken/turkey
2155,Fried Chicken; Piece Variety (3 Pc Portion),Golden Corral,Entrees,Fried Chicken; Piece Variety (3 Pc Portion); Chicken/turkey
2156,Korean Style Fried Chicken; Homeward,Golden Corral,Entrees,Korean Style Fried Chicken; Homeward; Chicken/turkey
2157,Mac & Cheese Buffalo Chicken Bowl,Golden Corral,Entrees,Mac & Cheese Buffalo Chicken Bowl; Chicken/turkey
2158,Mac & Cheese Nashville Chicken Bowl,Golden Corral,Entrees,Mac & Cheese Nashville Chicken Bowl; Chicken/turkey
2159,Nashville Fried Chicken; Homeward,Golden Corral,Entrees,Nashville Fried Chicken; Homeward; Chicken/turkey
2160,Nashville Fried Chicken Sandwich,Golden Corral,Entrees,Nashville Fried Chicken Sandwich; Chicken/turkey
2161,Roasted Grilled Bone-in Chicken,Golden Corral,Entrees,Roasted Grilled Bone-in Chicken; Chicken/turkey
2162,Shrimp & Grits,Golden Corral,Entrees,Shrimp & Grits; Fish/seafood
2163,Shrimp Platter,Golden Corral,Entrees,Shrimp Platter; Fish/seafood
2164,BBQ Pork Ribs (full Rack),Golden Corral,Entrees,BBQ Pork Ribs (full Rack); Pork
2165,BBQ Pork Ribs (half Rack),Golden Corral,Entrees,BBQ Pork Ribs (half Rack); Pork
2166,Brown Sugar St. Louis Ribs,Golden Corral,Entrees,Brown Sugar St. Louis Ribs; Pork
2167,Cajun Sausage Hash,Golden Corral,Entrees,Cajun Sausage Hash; Pork
2168,Country Style BBQ Boneless Ribs w/ Kc Masterpiece Hickory Brown Sugar BBQ Sauce,Golden Corral,Entrees,Country Style BBQ Boneless Ribs w/ Kc Masterpiece Hickory Brown Sugar BBQ Sauce; Pork
2169,Mac & Cheese Smoked Pork Bowl,Golden Corral,Entrees,Mac & Cheese Smoked Pork Bowl; Pork
2170,Pork Burnt Ends w/ Kc Masterpiece Original BBQ Sauce,Golden Corral,Entrees,Pork Burnt Ends w/ Kc Masterpiece Original BBQ Sauce; Pork
2171,Smoked Baby Back Ribs w/ Kc Masterpiece Kentucky Bourbon BBQ Sauce,Golden Corral,Entrees,Smoked Baby Back Ribs w/ Kc Masterpiece Kentucky Bourbon BBQ Sauce; Pork
2172,Smoked Back Ends & Pieces w/ Kc Masterpiece Kentucky Bourbon BBQ Sauce,Golden Corral,Entrees,Smoked Back Ends & Pieces w/ Kc Masterpiece Kentucky Bourbon BBQ Sauce; Pork
2173,Smoked Pulled Pork Sandwich w/ BBQ Sauce,Golden Corral,Entrees,Smoked Pulled Pork Sandwich w/ BBQ Sauce; Pork
2174,Breakfast Feast-with Bacon,Golden Corral,Entrees,Breakfast Feast-with Bacon; To-go Breakfast
2175,Breakfast Feast-with Sausage Links,Golden Corral,Entrees,Breakfast Feast-with Sausage Links; To-go Breakfast
2176,Breakfast Feast-with Sausage Patty,Golden Corral,Entrees,Breakfast Feast-with Sausage Patty; To-go Breakfast
2177,Breakfast Feast-with Turkey Sausage,Golden Corral,Entrees,Breakfast Feast-with Turkey Sausage; To-go Breakfast
2178,Classic Breakfast Combo; Bacon & Biscuit,Golden Corral,Entrees,Classic Breakfast Combo; Bacon & Biscuit; To-go Breakfast
2179,Classic Breakfast Combo; Bacon & Pancake,Golden Corral,Entrees,Classic Breakfast Combo; Bacon & Pancake; To-go Breakfast
2180,Classic Breakfast Combo; Sausage Link & Biscuit,Golden Corral,Entrees,Classic Breakfast Combo; Sausage Link & Biscuit; To-go Breakfast
2181,Classic Breakfast Combo; Sausage Links & Pancake,Golden Corral,Entrees,Classic Breakfast Combo; Sausage Links & Pancake; To-go Breakfast
2182,Classic Breakfast Combo; Sausage Patty & Biscuit,Golden Corral,Entrees,Classic Breakfast Combo; Sausage Patty & Biscuit; To-go Breakfast
2183,Classic Breakfast Combo; Sausage Patty & Pancake,Golden Corral,Entrees,Classic Breakfast Combo; Sausage Patty & Pancake; To-go Breakfast
2184,Classic Breakfast Combo; Turkey Sausage & Biscuit,Golden Corral,Entrees,Classic Breakfast Combo; Turkey Sausage & Biscuit; To-go Breakfast
2185,Sausage Breakfast Bowl w/ Grits,Golden Corral,Entrees,Sausage Breakfast Bowl w/ Grits; To-go Breakfast
2186,Sausage Breakfast Bowl w/ Hash Browns,Golden Corral,Entrees,Sausage Breakfast Bowl w/ Hash Browns; To-go Breakfast
2187,Sausage Breakfast Bowl w/ Tots,Golden Corral,Entrees,Sausage Breakfast Bowl w/ Tots; To-go Breakfast
2188,Southwest Breakfast Bowl w/ Tots,Golden Corral,Entrees,Southwest Breakfast Bowl w/ Tots; To-go Breakfast
